X,Y,Tm,P,S,BS,Tx,POLY_HA,tree_genus,BURNCLAS
-89.82,68.74,9.7,26.7,,,21.1,,Pice,0.0
-84.93,52.56,-1.1,24.7,,,15.9,,Pice,0.0
-94.47,55.12,-3.9,44.8,31.0,,7.5,,Pice,0.0
-57.69,53.78,3.0,103.9,32.5,,18.6,,Pice,0.0
-68.85,52.69,14.9,86.6,,,26.6,,Pice,0.0
-81.67,48.28,10.1,101.8,,,28.3,,Pice,0.0
-80.65,71.77,-34.4,22.2,,,-20.1,,Pice,0.0
-75.18,51.74,1.5,0.2,,,16.3,,Pice,0.0
-99.85,53.6,11.7,83.8,,,26.3,,Pice,0.0
-83.24,64.22,7.1,27.0,1.0,,22.5,,Pice,0.0
-107.66,52.8,-16.8,0.8,,,1.9,,Popu,0.0
-139.08,67.14,-6.1,2.6,,,9.4,,Pice,0.0
-110.47,61.09,7.4,17.2,,,20.9,,Pice,0.0
-127.85,65.7,5.2,66.2,,,19.1,,Pice,0.0
-111.25,60.0,-8.1,13.9,,,3.0,,Pinu,0.0
-71.32,67.54,-28.0,3.0,,,-15.2,,Pice,0.0
-105.7,51.23,4.9,29.5,,,24.5,,Popu,0.0
-126.64,65.14,4.4,140.2,,,20.2,,Pice,0.0
-77.28,44.68,18.1,108.2,0.0,,33.0,,Acer,0.0
-67.45,45.49,16.6,193.2,,,32.0,,Abie,0.0
-59.9,53.26,2.7,41.6,23.2,,20.2,,Pice,0.0
-71.42,67.8,-28.0,3.0,,,-15.2,,Pice,0.0
-73.16,48.83,10.7,50.5,,,27.2,,Pice,0.0
-102.79,63.96,-17.5,13.1,,,-0.1,,Pice,0.0
-64.29,44.27,16.4,83.8,,,28.4,,Pice,0.0
-95.14,61.62,-3.5,49.0,28.4,,18.0,,Pice,0.0
-98.75,49.55,15.4,18.4,0.0,,,,Lari,0.0
-77.11,64.81,5.3,45.0,,,16.8,,Pice,0.0
-98.95,66.08,-18.1,15.1,,,-3.0,,Pice,0.0
-81.67,50.01,-23.7,16.7,18.3,,-2.5,,Pice,0.0
-116.44,60.19,8.2,3.2,0.2,,28.0,,Betu,0.0
-99.28,69.02,-31.9,11.1,,,-11.3,,Pice,0.0
-82.37,53.03,4.8,27.6,,,20.8,,Lari,0.0
-131.78,62.05,13.3,38.8,,,25.4,,Pice,0.0
-105.1,70.32,-10.4,12.2,15.0,,4.2,,Pice,0.0
-62.86,52.06,13.2,157.0,,,25.4,,Pice,0.0
-82.79,46.67,17.7,47.8,,,28.4,,Pinu,0.0
-59.84,53.81,-4.2,52.2,39.0,,7.6,,Pice,0.0
-117.88,57.7,-13.2,15.1,,,9.2,,Popu,0.0
-115.37,59.09,5.4,0.7,,,26.8,,Pice,0.0
-79.09,70.52,5.1,34.6,,,14.3,,Pice,0.0
-119.94,50.15,15.4,16.2,0.0,,27.5,,Pinu,0.0
-83.57,42.5,9.4,60.7,0.0,,24.0,,Cary,0.0
-112.6,67.38,-1.9,2.8,,,17.4,,Pice,0.0
-126.23,67.53,13.4,37.7,,,24.5,,Pice,0.0
-112.58,61.0,-8.6,21.2,32.4,,2.6,,Pinu,0.0
-104.71,59.85,-16.6,5.7,,,-3.0,,Pice,0.0
-84.2,51.26,15.0,45.2,,,29.8,,Pice,0.0
-81.42,67.12,5.0,31.0,,,20.7,,Pice,0.0
-105.24,66.02,-24.9,17.5,,,-3.1,,Pice,0.0
-73.63,69.0,-18.5,2.1,,,-2.5,,Pice,0.0
-118.67,63.2,-18.2,31.2,,,-2.4,,Pice,0.0
-61.04,55.69,9.2,67.4,,,25.3,,Pice,0.0
-107.3,59.98,7.3,47.6,,,20.2,,Pice,0.0
-78.09,46.22,-0.1,90.7,,,13.9,,Acer,0.0
-70.36,50.33,-16.2,77.3,,,2.1,,Pice,0.0
-69.5,46.9,-7.6,73.2,72.6,,6.5,,Abie,0.0
-126.2,53.18,9.9,71.0,,,22.0,,Pinu,0.0
-65.31,44.82,-6.3,269.1,,,9.1,,Popu,0.0
-90.33,64.41,-29.4,0.0,,,,,Pice,0.0
-64.49,54.16,15.1,79.0,,,26.8,,Pice,0.0
-69.27,53.59,-27.7,5.1,,,-13.6,,Pice,0.0
-53.63,48.58,7.8,124.2,0.0,,21.0,,Tsug,0.0
-118.32,62.99,-25.8,13.8,,,-3.5,,Pinu,0.0
-111.5,52.53,-8.6,7.0,,,7.3,,Popu,0.0
-95.17,62.51,-3.5,49.0,28.4,,18.0,,Pice,0.0
-107.82,71.47,9.5,74.4,,,17.5,,Pice,0.0
-60.69,45.73,4.0,22.8,,,16.2,,Pice,0.0
-88.95,53.1,16.8,105.2,,,30.7,,Pice,0.0
-124.37,61.23,7.6,4.8,,,23.0,,Popu,0.0
-106.57,60.3,-12.9,0.2,,,9.1,,Pice,0.0
-79.01,53.91,14.3,157.4,0.0,,26.4,,Pice,0.0
-76.61,49.56,-5.7,49.9,,,10.7,,Genh,0.0
-104.04,56.9,-1.4,26.6,,,20.3,,Pice,0.0
-107.76,66.32,5.4,41.0,,,18.2,,Pice,0.0
-88.33,67.6,-29.4,10.8,,,-15.6,,Pice,0.0
-134.58,68.43,-6.8,18.2,,,8.4,,Pice,0.0
-73.15,65.08,-27.0,8.3,,,-14.7,,Pice,0.0
-104.51,63.08,12.3,61.9,,,22.2,,Pice,0.0
-108.05,56.3,-3.4,12.7,,,7.1,,Popu,0.0
-77.46,49.58,-24.6,8.4,,,-5.9,,Pice,0.0
-108.93,57.6,9.5,14.0,,,27.9,,Pinu,0.0
-80.32,47.41,-9.7,14.1,,,8.0,,Genc,0.0
-97.41,59.8,-26.8,19.7,,,-4.3,,Pice,0.0
-110.43,49.08,19.3,83.3,,,35.1,,Popu,0.0
-90.77,49.16,14.4,155.6,,,28.2,,Pice,0.0
-116.21,54.09,5.6,21.2,,,23.9,,Pinu,0.0
-75.14,47.17,15.4,30.6,0.0,,27.0,,Abie,0.0
-90.07,52.64,3.9,47.5,,,21.2,,Pice,0.0
-69.56,59.17,-8.2,57.8,39.0,,4.6,,Pice,0.0
-99.99,54.34,11.9,69.7,0.0,,26.7,,Lari,0.0
-127.89,69.69,-21.4,10.0,,,-5.1,,Pice,0.0
-95.22,64.38,10.7,13.5,,,22.3,,Pice,0.0
-84.05,52.1,12.1,110.4,,,30.0,,Pice,0.0
-93.49,52.5,15.2,55.6,,,28.6,,Pice,0.0
-132.99,59.41,10.3,7.3,0.0,,25.5,,Abie,0.0
-124.5,63.06,-9.3,10.1,,,7.3,,Pice,0.0
-98.65,64.66,4.3,79.8,0.4,,16.6,,Pice,0.0
-69.37,53.42,-17.0,3.3,,,0.3,,Pice,0.0
-82.77,51.52,-3.5,30.1,,,12.8,,Pice,0.0
-84.04,71.09,-33.1,2.7,,,-19.4,,Pice,0.0
-101.76,52.82,-9.4,35.7,,,5.5,,Popu,0.0
-107.44,53.24,14.8,42.9,,,31.4,,Popu,0.0
-93.64,65.04,-33.5,2.5,,,-14.3,,Pice,0.0
-78.49,49.12,-0.2,48.2,19.4,,16.5,,Genc,0.0
-96.19,56.66,-25.7,7.6,,,-5.9,,Pice,0.0
-118.09,67.07,-23.4,5.9,,,-9.7,,Pice,0.0
-123.07,67.0,-19.3,110.6,,,0.4,,Pice,0.0
-61.43,50.89,-1.4,0.0,,,9.1,,Abie,0.0
-134.97,64.11,14.1,28.8,0.0,,27.3,,Abie,0.0
-68.73,57.62,13.4,60.2,0.0,,31.5,,Alnu,0.0
-138.08,61.38,-10.0,7.0,,,11.0,,Pice,0.0
-81.39,52.94,16.2,130.4,,,30.8,,Pice,0.0
-111.32,58.22,2.8,0.0,,,21.3,,Pinu,0.0
-100.64,60.07,9.7,9.6,,,26.8,,Pice,0.0
-118.49,48.96,6.7,37.4,0.0,,,,Pseu,0.0
-86.82,49.11,-7.1,69.4,52.7,,8.0,,Genh,0.0
-127.82,67.91,-25.1,20.9,,,-13.1,,Pice,0.0
-74.27,55.82,-9.8,36.4,24.2,,,,Pice,0.0
-90.28,65.22,-0.2,16.8,,,,,Pice,0.0
-63.73,49.8,11.2,113.5,,,22.4,,Pice,0.0
-95.58,59.35,1.0,3.1,,,22.8,,Pice,0.0
-60.59,50.69,-3.7,78.3,,,4.7,,Pice,0.0
-114.87,69.89,-15.3,14.9,,,-4.2,,Pice,0.0
-99.54,59.55,-16.4,3.0,,,-4.2,,Pice,0.0
-101.43,65.34,-18.1,15.1,,,-3.0,,Pice,0.0
-86.65,54.34,9.4,87.5,,,24.2,,Pice,0.0
-72.9,58.39,13.3,66.5,,,27.9,,Pice,0.0
-138.19,62.8,12.0,85.7,0.0,,29.0,,Pice,0.0
-61.13,55.25,-15.3,18.5,,,1.0,,Pice,0.0
-136.85,63.56,-14.9,11.8,19.0,,2.5,,Betu,0.0
-71.84,47.25,-8.0,57.2,57.2,,5.0,,Abie,0.0
-133.0,58.36,12.0,92.9,0.0,,22.5,,Abie,0.0
-132.83,64.89,6.1,29.4,,,18.2,,Pice,0.0
-117.74,53.63,-7.8,4.2,4.2,,10.5,,Pinu,0.0
-104.98,72.02,-31.0,4.0,,,-11.3,,Pice,0.0
-96.91,53.2,-23.3,16.0,,,-5.1,,Pice,0.0
-54.47,47.89,-1.9,64.2,18.2,,8.5,,Abie,0.0
-76.04,60.4,-5.1,27.1,,,13.1,,Pice,0.0
-90.54,64.78,-28.3,4.7,,,,,Pice,0.0
-123.8,66.04,-23.8,1.4,,,-14.1,,Pice,0.0
-136.69,64.12,-14.9,11.8,19.0,,2.5,,Pice,0.0
-63.26,51.24,13.2,157.0,,,25.4,,Pice,0.0
-86.03,70.68,-35.1,0.7,,,-24.7,,Pice,0.0
-68.42,49.3,14.7,113.1,0.0,,25.0,,Genc,0.0
-109.82,50.4,-6.5,6.5,,,10.8,,Popu,0.0
-71.96,50.17,-4.8,44.1,,,6.7,,Genc,0.0
-67.17,54.78,-28.6,7.2,,,-15.0,,Pice,0.0
-83.56,49.77,18.0,56.2,,,33.1,,Pice,0.0
-135.08,61.71,13.0,44.0,0.0,,27.5,,Pice,0.0
-123.79,58.46,12.1,22.0,4.0,,29.3,,Pinu,0.0
-74.99,56.83,-7.6,34.2,,,4.1,,Pice,0.0
-122.71,62.23,7.6,42.4,,,24.9,,Pice,0.0
-77.63,54.6,11.6,53.4,0.2,,25.8,,Pice,0.0
-67.17,54.12,14.4,92.7,,,25.3,,Pice,0.0
-104.36,59.71,5.7,10.1,6.0,,24.0,,Pice,0.0
-76.81,49.92,-1.6,52.2,,,17.5,,Pice,0.0
-65.73,52.17,13.8,136.4,,,26.7,,Pice,0.0
-126.98,60.29,15.4,94.4,,,28.9,,Pinu,0.0
-70.51,66.96,-1.9,8.3,,,4.5,,Pice,0.0
-97.25,54.91,-10.0,12.0,12.0,,7.6,,Lari,0.0
-94.48,54.22,12.6,118.4,0.0,,26.0,,Pinu,0.0
-121.31,61.01,16.9,73.3,,,28.8,,Pice,0.0
-69.34,48.63,17.5,76.6,0.0,,28.5,,Abie,0.0
-83.7,72.1,-33.1,2.7,,,-19.4,,Pice,0.0
-58.79,53.0,13.0,57.4,0.0,,28.9,,Pice,0.0
-113.64,53.43,15.8,28.0,0.0,,30.0,,Popu,0.0
-127.56,70.0,6.8,30.0,,,19.0,,Pice,0.0
-110.03,69.03,-20.0,27.2,,,-7.2,,Pice,0.0
-133.8,61.18,14.2,63.4,,,26.9,,Abie,0.0
-71.34,46.37,19.0,75.5,0.0,,30.0,,Abie,0.0
-90.27,48.56,0.0,61.8,,,13.9,,Pice,0.0
-111.29,58.5,16.3,31.2,,,30.3,,Popu,0.0
-91.8,62.88,4.7,82.0,0.0,,14.2,,Pice,0.0
-95.79,50.86,0.2,35.7,,,13.4,,Pinu,0.0
-139.01,62.92,6.0,24.5,,,18.6,,Pice,0.0
-121.47,64.73,-23.8,1.4,,,-14.1,,Pice,0.0
-73.84,56.64,-2.5,10.8,,,13.0,,Pice,0.0
-121.48,61.26,-20.8,27.3,,,-0.4,,Pice,0.0
-75.29,65.17,5.3,35.8,,,16.7,,Pice,0.0
-125.87,53.47,13.3,19.1,,,27.8,,Pinu,0.0
-117.46,71.92,10.6,37.3,,,21.2,,Pice,0.0
-60.84,46.64,11.9,124.3,,,26.2,,Abie,0.0
-112.31,57.53,-14.4,33.3,,,6.3,,Pice,0.0
-120.73,62.94,0.0,42.6,,,12.2,,Popu,0.0
-114.55,55.38,9.2,8.9,,,27.3,,Lari,0.0
-87.71,65.29,6.4,0.2,,,,,Pice,0.0
-67.5,54.37,13.4,161.1,,,27.7,,Pice,0.0
-98.77,72.65,-9.7,4.1,,,1.7,,Pice,0.0
-130.52,65.1,-5.7,29.5,,,4.5,,Abie,0.0
-131.02,64.47,8.6,48.2,,,21.7,,Abie,0.0
-106.26,52.19,11.3,6.3,0.0,,29.2,,Popu,0.0
-115.9,67.4,-2.1,1.4,4.6,,17.6,,Pice,0.0
-79.07,54.5,-9.1,8.8,,,0.7,,Pice,0.0
-84.69,54.52,2.5,33.4,,,20.0,,Pice,0.0
-62.88,53.28,-13.4,18.6,,,1.8,,Pice,0.0
-91.29,68.1,7.6,26.7,,,17.0,,Pice,0.0
-132.66,63.26,13.3,38.8,,,25.4,,Pice,0.0
-74.93,56.6,12.2,20.1,,,26.2,,Pice,0.0
-125.88,60.81,-8.8,34.7,,,11.5,,Pice,0.0
-84.44,68.07,-28.2,6.9,,,-11.2,,Pice,0.0
-121.97,57.53,-1.5,40.8,40.8,,12.3,,Popu,0.0
-133.69,69.22,2.3,55.1,,,14.0,,Pice,0.0
-86.86,53.14,2.6,61.0,,,21.2,,Pice,0.0
-112.75,55.84,-11.5,7.2,,,3.7,,Pice,0.0
-96.08,64.94,-33.1,6.8,6.6,,-14.1,,Pice,0.0
-108.12,60.98,14.8,87.0,,,26.1,,Pice,0.0
-116.85,51.45,7.2,21.8,0.0,,18.0,,Abie,0.0
-113.14,54.4,8.2,45.8,,,26.7,,Popu,0.0
-95.24,52.84,-0.6,40.2,27.4,,21.9,,Pice,0.0
-85.58,52.36,-4.0,63.9,,,10.9,,Pice,0.0
-67.04,51.71,-25.5,14.1,,,-9.0,,Pice,0.0
-85.16,71.13,-33.1,2.7,,,-19.4,,Pice,0.0
-128.24,57.12,7.3,138.0,0.0,,18.0,,Abie,0.0
-73.75,65.42,-6.0,9.6,,,-0.1,,Pice,0.0
-98.18,66.26,-31.9,11.1,,,-11.3,,Pice,0.0
-115.73,68.73,4.5,61.0,1.6,,17.2,,Pice,0.0
-112.94,63.22,12.1,46.8,,,20.7,,Pice,0.0
-74.31,50.46,14.4,63.2,0.0,,26.8,,Genc,0.0
-91.02,65.76,-29.4,0.0,,,,,Pice,0.0
-104.24,52.58,11.3,31.3,0.0,,28.5,,Popu,0.0
-71.7,54.59,9.7,44.0,,,24.4,,Pice,0.0
-114.92,50.89,7.3,50.6,10.0,,24.0,,Pseu,0.0
-102.33,70.27,0.7,6.7,,,7.5,,Pice,0.0
-60.9,53.72,-12.9,25.6,26.4,,6.0,,Genc,0.0
-82.93,42.85,20.6,153.2,0.0,,32.5,,Quer,0.0
-112.52,63.71,-22.5,37.0,37.0,,-3.0,,Pice,0.0
-85.46,67.7,-0.2,30.7,,,10.7,,Pice,0.0
-112.58,52.99,6.9,4.2,0.0,,28.0,,Popu,0.0
-84.82,53.4,1.3,37.9,,,18.5,,Pice,0.0
-111.03,60.07,9.4,3.4,,,27.9,,Pinu,0.0
-105.68,54.79,1.7,32.6,,,24.8,,Pice,0.0
-114.33,58.07,-6.9,7.7,,,15.1,,Pice,0.0
-117.27,66.0,-7.9,5.2,,,16.1,,Pice,0.0
-126.22,55.36,3.2,66.7,19.8,,14.5,,Abie,0.0
-120.99,58.3,4.8,46.8,0.0,,20.0,,Pice,0.0
-101.44,59.69,-1.3,1.6,,,20.1,,Pice,0.0
-64.37,53.71,-16.1,11.7,,,2.3,,Pice,0.0
-134.29,67.06,10.8,69.2,,,24.4,,Pice,0.0
-98.9,48.91,10.2,81.3,,,28.8,,Popu,0.0
-112.06,66.95,-27.5,1.7,,,-15.7,,Pice,0.0
-122.02,56.79,-4.3,17.6,17.6,,8.7,,Pinu,0.0
-93.17,55.0,-0.3,20.6,,,20.5,,Pice,0.0
-91.28,74.62,2.0,8.3,11.8,,12.6,,Pice,0.0
-74.89,58.81,7.1,19.9,,,20.7,,Pice,0.0
-109.62,61.09,-9.6,17.0,,,2.9,,Pinu,0.0
-93.12,69.97,8.8,16.2,0.4,,21.4,,Pice,0.0
-72.65,58.39,-17.0,14.1,,,3.6,,Pice,0.0
-116.93,59.98,4.0,2.3,,,25.4,,Pice,0.0
-116.95,61.64,8.7,24.8,,,25.7,,Pice,0.0
-67.28,57.6,-1.0,52.5,40.2,,15.8,,Pice,0.0
-114.8,67.36,11.1,40.4,,,22.2,,Pice,0.0
-120.12,60.32,-22.8,12.1,,,-12.1,,Pice,0.0
-114.84,68.32,-1.9,2.8,,,17.4,,Pice,0.0
-126.93,55.76,7.1,128.0,0.0,,18.0,,Abie,0.0
-100.69,67.09,-31.9,11.1,,,-11.3,,Pice,0.0
-73.01,45.62,-11.8,71.3,53.0,,4.0,,Genc,0.0
-125.75,57.91,-8.0,68.0,68.0,,11.0,,Pinu,0.0
-73.1,46.54,7.1,94.7,0.0,,17.0,,Abie,0.0
-76.33,50.07,-1.7,4.4,,,13.6,,Pice,0.0
-103.41,53.19,17.9,94.2,,,29.3,,Popu,0.0
-120.92,50.67,9.7,55.4,0.0,,27.5,,Pinu,0.0
-107.1,52.66,19.4,84.3,,,35.8,,Popu,0.0
-119.28,54.56,5.4,45.1,,,24.5,,Pice,0.0
-106.09,50.74,7.5,34.1,,,25.5,,Popu,0.0
-96.82,52.44,-18.3,13.1,,,2.7,,Pice,0.0
-112.46,68.68,-1.9,2.8,,,17.4,,Pice,0.0
-112.14,61.35,9.4,4.6,0.0,,27.6,,Pinu,0.0
-63.57,51.34,15.5,133.1,,,25.3,,Pice,0.0
-125.76,53.88,13.8,28.5,,,25.4,,Pinu,0.0
-78.69,51.15,-4.3,47.9,,,10.1,,Pice,0.0
-62.55,54.72,2.2,36.0,,,20.4,,Pice,0.0
-92.06,67.48,-9.6,12.4,,,0.8,,Pice,0.0
-105.3,51.89,-2.2,4.4,,,16.1,,Popu,0.0
-128.1,67.04,-21.9,6.7,,,1.0,,Pice,0.0
-53.47,46.84,-3.4,130.6,66.2,,8.0,,Abie,0.0
-107.91,60.27,7.1,0.2,,,25.9,,Pice,0.0
-103.05,70.67,-20.6,30.0,,,-6.3,,Pice,0.0
-85.91,63.82,-15.9,41.4,,,-0.6,,Pice,0.0
-122.73,51.21,9.3,22.1,,,27.2,,Pinu,0.0
-86.62,52.72,-4.0,63.9,,,10.9,,Pice,0.0
-109.02,54.39,4.1,25.1,,,24.2,,Pice,0.0
-102.4,58.25,-3.1,5.6,4.8,,16.9,,Pice,0.0
-76.28,44.96,4.7,36.8,0.0,,20.5,,Popu,0.0
-118.99,54.31,0.3,46.2,13.3,,15.2,,Pinu,0.0
-90.54,49.9,17.7,87.0,,,30.8,,Pinu,0.0
-81.35,74.66,5.6,8.3,,,12.7,,Pice,0.0
-90.05,48.64,-17.7,20.1,,,1.2,,Popu,0.0
-127.95,65.23,4.6,76.4,9.0,,17.7,,Pice,0.0
-90.52,64.38,-20.6,0.0,,,,,Pice,0.0
-72.54,45.42,19.8,113.1,0.0,,31.0,,Abie,0.0
-95.88,55.84,-13.3,20.4,,,9.6,,Pice,0.0
-100.47,56.67,5.4,26.6,,,27.7,,Pice,0.0
-124.15,52.9,11.1,10.6,,,27.2,,Pinu,0.0
-73.99,45.4,17.0,130.7,,,27.1,,Genc,0.0
-124.97,59.28,-7.2,19.5,,,13.5,,Popu,0.0
-89.98,64.22,1.2,0.0,,,,,Pice,0.0
-129.8,60.16,1.4,4.1,,,13.6,,Pinu,0.0
-115.4,72.0,-17.6,15.7,,,,,Pice,0.0
-95.07,67.44,-33.6,35.8,,,-13.4,,Pice,0.0
-89.36,52.86,11.6,50.1,,,27.4,,Pice,0.0
-108.93,54.07,-2.7,7.9,,,10.6,,Popu,0.0
-105.31,61.05,13.6,17.4,,,28.8,,Pice,0.0
-125.63,53.39,-1.6,5.7,,,10.8,,Pinu,0.0
-94.22,71.33,-29.2,3.5,,,-14.1,,Pice,0.0
-135.41,61.58,-10.9,1.0,1.0,,8.5,,Pice,0.0
-87.31,71.45,4.7,4.5,,,15.6,,Pice,0.0
-73.74,52.06,-9.8,36.4,24.2,,,,Genc,0.0
-85.68,54.87,-5.0,74.8,,,8.5,,Pice,0.0
-100.15,58.82,-27.0,11.5,,,-7.1,,Pice,0.0
-109.25,53.19,5.2,20.8,,,24.4,,Popu,0.0
-134.55,61.95,-17.3,0.0,,,3.3,,Pice,0.0
-118.48,56.04,14.7,80.7,,,31.0,,Popu,0.0
-116.91,56.75,-3.6,15.7,,,10.8,,Popu,0.0
-100.7,55.13,-3.9,14.8,,,5.4,,Popu,0.0
-113.65,51.06,2.5,15.7,,,19.4,,Popu,0.0
-89.13,67.74,-29.4,10.8,,,-15.6,,Pice,0.0
-125.38,60.64,0.1,42.6,,,11.9,,Abie,0.0
-131.62,59.49,-12.2,5.8,,,6.5,,Pinu,0.0
-126.33,55.11,-5.6,86.5,79.5,,8.5,,Pinu,0.0
-106.87,48.68,2.5,15.8,,,23.3,,Popu,0.0
-74.09,52.1,-26.2,26.6,27.8,,,,Pinu,0.0
-81.83,51.18,-5.7,56.0,13.0,,11.0,,Pice,0.0
-63.77,51.38,-24.3,0.0,,,-8.0,,Pice,0.0
-132.96,66.41,11.7,45.9,,,27.4,,Pice,0.0
-80.57,74.64,-8.2,7.3,,,2.6,,Pice,0.0
-95.78,50.49,-3.9,12.3,,,14.3,,Pinu,0.0
-117.5,48.61,23.2,20.5,,,39.7,,Lari,0.0
-70.06,48.9,5.6,83.4,,,15.6,,Genc,0.0
-70.67,53.75,-5.4,31.4,,,14.5,,Genc,0.0
-94.3,53.31,-9.9,27.0,26.8,,9.9,,Pice,0.0
-101.91,61.62,-25.7,13.0,,,-8.2,,Pice,0.0
-67.77,50.19,3.9,102.4,8.8,,17.0,,Pice,0.0
-53.14,47.31,17.4,21.4,0.0,,30.0,,Abie,0.0
-80.57,48.22,-10.2,36.9,,,11.0,,Genh,0.0
-120.06,63.67,1.0,27.4,,,16.5,,Pice,0.0
-119.76,72.38,-32.2,3.2,,,-16.6,,Pice,0.0
-84.36,51.95,14.2,11.0,,,23.1,,Genc,0.0
-74.28,71.03,-31.1,7.2,,,-12.9,,Pice,0.0
-101.86,49.57,-10.0,12.0,11.0,,5.0,,Popu,0.0
-109.81,52.89,17.2,79.3,,,32.8,,Popu,0.0
-112.56,50.8,7.0,0.0,,,26.4,,Pseu,0.0
-61.37,53.43,5.1,83.8,2.6,,22.4,,Pice,0.0
-93.01,55.11,7.5,44.7,,,26.9,,Pice,0.0
-82.3,52.75,12.6,61.3,,,29.2,,Pice,0.0
-122.25,59.57,-13.7,33.5,33.5,,11.5,,Pice,0.0
-116.43,55.75,-9.4,27.5,,,9.3,,Popu,0.0
-109.58,60.03,-7.4,30.5,,,4.2,,Pinu,0.0
-102.81,48.74,10.6,37.0,0.2,,28.4,,Popu,0.0
-99.66,53.24,6.2,18.8,,,29.0,,Popu,0.0
-106.71,67.0,12.0,74.4,,,23.2,,Pice,0.0
-131.26,61.18,0.3,51.8,6.2,,13.0,,Abie,0.0
-73.3,55.45,15.3,0.0,,,26.4,,Pice,0.0
-115.11,50.48,12.8,2.1,0.0,,29.0,,Larl,0.0
-82.18,48.4,-4.5,96.2,,,10.7,,Pice,0.0
-68.12,51.98,-1.1,14.1,,,15.7,,Pice,0.0
-116.27,72.45,-29.8,10.2,,,-15.5,,Pice,0.0
-104.44,71.25,9.5,59.4,0.0,,18.8,,Pice,0.0
-122.94,65.79,-5.9,31.5,,,9.7,,Pice,0.0
-104.32,53.77,17.4,20.8,,,31.2,,Pice,0.0
-76.75,55.46,-18.1,31.8,28.8,,0.2,,Pice,0.0
-107.96,61.75,15.5,57.7,,,26.6,,Pice,0.0
-114.79,68.72,-24.9,7.6,,,-6.8,,Pice,0.0
-91.92,49.4,5.0,72.6,0.0,,23.5,,Genh,0.0
-112.26,63.49,5.4,15.3,,,22.7,,Pice,0.0
-109.2,66.01,-26.7,10.7,,,-7.2,,Pice,0.0
-113.1,53.09,17.5,86.6,,,32.6,,Popu,0.0
-78.72,47.81,14.6,64.2,0.0,,28.5,,Genh,0.0
-104.69,52.43,-12.6,18.0,18.0,,23.5,,Popu,0.0
-114.79,60.24,9.5,18.8,,,25.6,,Pinu,0.0
-115.81,56.7,8.6,41.4,,,24.6,,Pice,0.0
-109.42,51.15,18.5,55.4,,,37.5,,Popu,0.0
-124.11,58.38,8.7,11.0,0.0,,26.3,,Abie,0.0
-100.36,62.93,-4.9,24.7,,,17.2,,Pice,0.0
-138.66,63.99,13.7,44.2,,,28.2,,Pice,0.0
-116.07,49.5,8.4,11.0,0.0,,23.0,,Pinu,0.0
-68.44,53.91,-9.0,21.9,,,8.9,,Pice,0.0
-124.52,54.17,17.3,3.9,0.0,,29.5,,Pinu,0.0
-76.19,51.43,8.2,56.8,,,28.1,,Genc,0.0
-90.84,70.2,-19.3,6.3,,,-2.3,,Pice,0.0
-136.07,63.81,-14.9,11.8,19.0,,2.5,,Pinu,0.0
-135.14,62.19,11.4,5.4,,,29.7,,Pice,0.0
-69.57,51.56,-5.4,31.4,,,14.5,,Pice,0.0
-102.25,57.84,7.3,63.2,0.3,,20.7,,Pice,0.0
-100.42,57.95,5.6,13.6,,,27.5,,Pice,0.0
-77.71,54.8,-4.7,44.0,25.6,,13.9,,Pice,0.0
-118.09,58.8,16.1,22.2,,,31.5,,Popu,0.0
-123.28,54.09,3.7,67.8,4.9,,15.5,,Pinu,0.0
-66.35,56.62,-27.8,17.2,,,-9.8,,Pice,0.0
-110.97,56.97,18.0,92.1,,,32.2,,Lari,0.0
-77.57,51.29,-24.6,8.4,,,-5.9,,Pice,0.0
-112.17,51.23,5.5,4.9,,,25.9,,Popu,0.0
-69.33,51.62,15.2,123.6,,,26.3,,Pice,0.0
-104.86,49.59,-16.1,13.6,,,0.5,,Popu,0.0
-122.22,57.9,12.8,148.4,0.6,,29.4,,Pice,0.0
-78.73,47.01,3.7,87.8,,,20.8,,Betu,0.0
-71.68,67.84,2.9,58.6,,,10.2,,Pice,0.0
-83.53,69.07,0.2,21.6,,,10.2,,Pice,0.0
-91.41,52.09,-11.5,33.5,,,12.6,,Pice,0.0
-58.68,54.1,-2.7,103.9,,,12.1,,Pice,0.0
-114.8,54.45,0.5,5.2,,,15.9,,Popu,0.0
-84.64,50.32,-0.5,26.1,,,15.3,,Pice,0.0
-130.92,65.81,-23.7,10.3,,,-6.7,,Pice,0.0
-80.53,46.5,12.5,110.6,0.0,,27.2,,Lari,0.0
-129.73,53.78,6.2,76.8,,,11.0,,Abie,0.0
-95.3,58.34,11.2,27.2,,,28.2,,Pice,0.0
-103.22,69.77,3.1,25.4,0.6,,14.0,,Pice,0.0
-53.91,48.64,-7.3,111.5,,,7.7,,Tsug,0.0
-108.36,50.69,18.7,57.8,0.0,,35.0,,Popu,0.0
-100.53,65.89,-32.7,5.2,,,-14.4,,Pice,0.0
-137.57,64.4,12.0,85.7,0.0,,29.0,,Abie,0.0
-63.65,49.76,11.2,113.5,,,22.4,,Pice,0.0
-130.37,67.56,-16.7,29.1,,,2.5,,Pice,0.0
-140.22,65.26,-15.4,30.5,,,-2.6,,Pice,0.0
-104.51,55.48,1.6,31.8,16.8,,24.5,,Pinu,0.0
-88.73,53.42,-25.9,10.1,,,-9.1,,Pice,0.0
-130.53,58.18,2.0,30.7,,,13.2,,Abie,0.0
